from,to,type
000149619c82f5b4431c2aa2a831fa29d33eddcb,3afe0d464c27f296fb75c929c42f7aa62d0ea23b,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,c6e24f7c5d187033683f3dbd70bbebc621215412,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,5804b820fc2bbdbdcd4e1e61d0a828ee31566fd9,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,dc6d59b7436deb7843882ddc9c8aa6206fed8b4d,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,6e51a135484e9ae611287d07ed831a35421db44e,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,f9067adf8b5d5b7b77d431a2acb668645944b18f,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,d055ab6c1202d1ec364d5f7473b4d1e4d1d3a319,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,c589441f911333949bb4066a777976e80d18dcef,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,12743921a510b2001d091a2cfe6b8f0bad8503bd,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,a74124d573f5dd17084a3b991ceae243c0d51654,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,5c988afd2e539e143480fc281530d8f4002d0609,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,30788a7b4e02ff6bb6a33b0f588ed40c8d2113ea,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,41530d1364b13f5cfc57c0dc8ba276ea0a415f18,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,792bd2a8e648808145c1948e6e57547920be3033,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,39be190dec42f91aa05ada9943860d3e70f87d24,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,53a756bcf277ef933f4fae6f3637e5e2f1784bf3,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,bad1be638b556812f6a08b277c0fa2d2e92d5e96,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,34c2ad6f2d61a684d92e92428fb287c9489ebff0,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,f955afd60c193275b8b45b351840dd8c9c3596ec,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,6a21aee36f022ea7b709d7ea7c13b854abb20610,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,332d11d9c71ed294c23006bc3e4822955986efa3,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,94405efd58b3d4cbf09968639379ffd44a0c3995,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,461a97459317a934fe8bdb3fa2cea30d0f063d89,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,8f11676b265e61fbeb229f293ad662e35e052474,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,d32d7a1bc41d857d5d0fb2c98f4c971056d0f4c7,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,67396694ef259aef0bf0cdbb3e5b547d8a047bac,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,c7441e6d8bbdb55c0b1fbf1b217622d981565e71,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,37f0df910a4f5c63282cd2f53c5e5292131fa6fd,CITES
000149619c82f5b4431c2aa2a831fa29d33eddcb,355c6a383c627a6b48f28c8881f80f43b13b2d5d,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,923c680361c1cbd3d4e69ab2e4b2dd43e1e6c0e4,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,12784095815e4c8e84f599f1f6c49c74449c1677,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,5e57b28489653e9c5722dc5bc0365c1d088d2507,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,57cb8f6de54a9ac3635421c1a02c93253e09339f,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,e482fd341a75f3afa66aa3e3694a7bb508536125,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,55b09442095b5e0fba9dacb787f055da29db9875,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,30deb54200bff450a9cc212df1c55f1b3a130ad1,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,f4923a89f5d8bbbcda62d4f502d0c21c7bf96e2e,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,84cfe570838341e066bf8d8996265d8f23bbf44a,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,12f8c102fbd45b724346dc383189617c2dbeb946,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,ee5ff0f558bb83f20ecbc614fe7e31f3636fe7b9,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,2f79320bf1ea41c5f76dcc2323a1c136964f4c5c,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,67cadc8ee0712c5791dcdb7c0c4eb79240ea7171,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,22f9f97aad4027cc076220478555d7fcd19dddb4,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,74c7af246d137e60df3f5a87130b6d481d62dabc,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,fe92f26e4d240c79cc0af68e558f8c3ec27ea3af,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,55e4d20460edf8f97e02f51303b85a52df058bea,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,56abd103e44841b5ff241bf0522e93edd8b16740,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,82ea19b3cc2803de6d7b1ffd818a99a899e5cb2c,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,538453bda807ab4a4fe6af1ded360b10cde9b3fb,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,a0ef9412e2f43181dc14650d7257c4703acd30b2,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,a35477d2f8848acb9c46eb6ecc8f7b0d1fa5c194,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,9711a52bc5c891d797ffab607bbaf7bb78f6fb5e,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,7a626da36670643c757e9c537ac02b15a31e6a3b,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,3e3ef09de5ceebf148066cdfc3649b8bda7a540f,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,ed4f742748d4678d9904dcbab8415741d1b5b3c9,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,6ad455e31c1531dd3b7a880e26929f4267f9eff4,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,cc79e9acb69e4ab4542e98ad238906d4ccea21a5,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,0e054106214c4775df2b80b4c5bac6d369016b20,CITES
000171265b0a0c901175ddd03f7d6b532620ffdc,664678996323a069bd2015b59874322ebc21868a,CITES
00017e1856f0d80d54b81026e77013456e323211,4b2038744ca9a663eb9cb9d16d67b4bb3ea13586,CITES
00017e1856f0d80d54b81026e77013456e323211,9ecf75c59d97afe9b721f91f26c267f318d93119,CITES
00017e1856f0d80d54b81026e77013456e323211,3828997895da5064c905d261dbd919e13c99222c,CITES
00017e1856f0d80d54b81026e77013456e323211,47567dfc4db6beddd3d5b8f372c1d8bf8b735a1b,CITES
00017e1856f0d80d54b81026e77013456e323211,706acc85d8dcd6abcacf1d7454f7a1ffd0f651e7,CITES
00017e1856f0d80d54b81026e77013456e323211,bfbaabf827dcdb17d49343690a44de3bfd4ae747,CITES
00017e1856f0d80d54b81026e77013456e323211,0e12a2a6e53c51d88ab99317094bd67c5dc856cb,CITES
00017e1856f0d80d54b81026e77013456e323211,dd05efb54cd43c948d2c307455cb31109834a93b,CITES
00017e1856f0d80d54b81026e77013456e323211,5df42f4352914283fd3d8f237a6c1715b0704462,CITES
00017e1856f0d80d54b81026e77013456e323211,9fa14959d77ee90701bacf7038e1189a35aba2dd,CITES
00017e1856f0d80d54b81026e77013456e323211,1ae9edc144c5645344868e4a2ac81f7a94a60b30,CITES
00017e1856f0d80d54b81026e77013456e323211,062715ba8aa4890e09313c3dd8dfc205739372fd,CITES
00017e1856f0d80d54b81026e77013456e323211,5c936b57abf3e22ab904aaa308464295014cb27a,CITES
00017e1856f0d80d54b81026e77013456e323211,3b4f1478652f8c6348200ce321ff2d3d7e553fd4,CITES
00017e1856f0d80d54b81026e77013456e323211,e4604b64e2b85e4914f11ea4b296936cf02c3abd,CITES
00017e1856f0d80d54b81026e77013456e323211,c15218abd3437427cdca7f7c8d63908a29630012,CITES
00017e1856f0d80d54b81026e77013456e323211,4d5e71505b4e1ae988d1bce3c09d583a84ee399d,CITES
000186dd1fd5e6d743708825d13e662da07185c6,0d0cef4c5358671ef97bb1f45f177929eac0d726,CITES
000186dd1fd5e6d743708825d13e662da07185c6,0408c2a72a99804201c4b35457e0d6e575f47dd2,CITES
000186dd1fd5e6d743708825d13e662da07185c6,bb36dfb4edae9fe5689e11318064287de613cfec,CITES
000186dd1fd5e6d743708825d13e662da07185c6,e7b6855b556676ce1f80543a481cccdff59ce3cd,CITES
000186dd1fd5e6d743708825d13e662da07185c6,2869dc4f2edeba04f9af4b1a0c289098b2030ecb,CITES
000186dd1fd5e6d743708825d13e662da07185c6,bb49aa3b302545e3a42a3ecbc111243e00e33c8b,CITES
000186dd1fd5e6d743708825d13e662da07185c6,0671fc91e56dc166dd17fcc52fe72b13df1e5329,CITES
000186dd1fd5e6d743708825d13e662da07185c6,28cb714f4e3fd5acfe7c9760c9c858af8ae85a5c,CITES
000186dd1fd5e6d743708825d13e662da07185c6,057639e17f12fc0c9b2613ef1d2a19e0a3e32fce,CITES
000186dd1fd5e6d743708825d13e662da07185c6,496984c9e58ec1fe389296915ca7ac01681246cc,CITES
000186dd1fd5e6d743708825d13e662da07185c6,3aaf926ca26ee2f11aab7b41bdd5d093c74f76ab,CITES
000186dd1fd5e6d743708825d13e662da07185c6,50d127df78906b1806de1a097097b77ee485588a,CITES
000186dd1fd5e6d743708825d13e662da07185c6,84901bb9a7983550a89f010b832dd15ff1b682fc,CITES
000186dd1fd5e6d743708825d13e662da07185c6,b11a0e064dd86b59a57bec4077d79bc444a90505,CITES
000186dd1fd5e6d743708825d13e662da07185c6,c8afd461292c045b7c9120f29432a352f8a40ff6,CITES
000186dd1fd5e6d743708825d13e662da07185c6,a2a164a4dfe8a6d8390c8e71dd68bd4ac150e1c3,CITES
000186dd1fd5e6d743708825d13e662da07185c6,831c6d82d8adb9495d8841d5973ad97b8a8af793,CITES
000186dd1fd5e6d743708825d13e662da07185c6,ce0a836fa061bcac5ef0224dcd4febe577b4aae5,CITES
000186dd1fd5e6d743708825d13e662da07185c6,419e10a70e6d63370433e50ffdeee259507f3cb4,CITES
000186dd1fd5e6d743708825d13e662da07185c6,fb8964067de332387677e7973cee1ea673d52d76,CITES
000186dd1fd5e6d743708825d13e662da07185c6,f574345354672cd548c545b990360239164e9582,CITES
000186dd1fd5e6d743708825d13e662da07185c6,7f60508190f67635955aa0dcf201fd9c6f0133ff,CITES
000186dd1fd5e6d743708825d13e662da07185c6,985ed3cd5f1729961d1dac21b340517f73ab0ae7,CITES
000186dd1fd5e6d743708825d13e662da07185c6,0327b5182f17b618b44dc25cdeb141567909ad35,CITES
000186dd1fd5e6d743708825d13e662da07185c6,a311773bb074425055937fb77c064350ae0912ca,CITES
000186dd1fd5e6d743708825d13e662da07185c6,f8ed478d2df5fda449d3d4560c4ec501121550ae,CITES
000186dd1fd5e6d743708825d13e662da07185c6,b1fdb09b7f22b250b68f3ac505605069e3349f3b,CITES
000186dd1fd5e6d743708825d13e662da07185c6,c6d1baff006f163da82bc76a70c82a97c6c8095e,CITES
000186dd1fd5e6d743708825d13e662da07185c6,f91d5364e95ed5f44dc3cdd7d27bdcebc55746c5,CITES
000186dd1fd5e6d743708825d13e662da07185c6,70f2f9bdfe13837b1feb49e70ed733901bbfb5e7,CITES
000186dd1fd5e6d743708825d13e662da07185c6,c578f14384a7668f0f75cac9708845e041ffae90,CITES
000186dd1fd5e6d743708825d13e662da07185c6,271ca07f20b03e31b180d93154aaf818c2203776,CITES
000186dd1fd5e6d743708825d13e662da07185c6,f456249ef54ea0fa48fe3693acdeaaf3b9ae61f2,CITES
000186dd1fd5e6d743708825d13e662da07185c6,88032d70d5de4cbf3d95916f6fb27f3d1eea2c59,CITES
000186dd1fd5e6d743708825d13e662da07185c6,49c8bf794d5823026fe3581b6d0333a232351fba,CITES
000186dd1fd5e6d743708825d13e662da07185c6,d73fbee1394e302042e0b78465432b3ed4ad0572,CITES
000186dd1fd5e6d743708825d13e662da07185c6,cced4cb42e2288f137a03d5ca02aaba65871d24f,CITES
000186dd1fd5e6d743708825d13e662da07185c6,92e38646c003d23ab3cb2c5e50beace7a7a7d02b,CITES
000186dd1fd5e6d743708825d13e662da07185c6,2bb904873c4de55478fb3a9920bf9b177dec6a3e,CITES
000186dd1fd5e6d743708825d13e662da07185c6,1dce602d6440e8accd9c28b1bbf0c090db33db46,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,a8b491229760c99297a96caeedfdce5897117cf4,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,df3b05985cc84265a7b99503161534b3808f84d7,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,3f15bfb4254c5e3a5a198139e817c7cdf53b07d8,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,37e7e2c66b85981ef3d9340da7d96c3f7b08b113,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,22f636a84460b62621814f895fef64f1e90c1b12,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,c5be643102f739a4294fc548d75cf7d9a92f13e3,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,b216a0fdcdef10f011c5d763f7d1bd38a59a6b4b,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,80e6ee0528788f4733931d77f01ffe22edffae6f,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,853bf923d550df4181644d1d16afe91b59acc365,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,434e5fa106b65f2280306f9bac3220dfce5721b8,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,867d66a67d61e8714fa6910ef5d5286ee374a586,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,44e0acf85d1a036cde886b93930e3541664e542d,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,c56415c40a01a6d77eaea2a204e90b3afb0cf4a1,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,810b46c2b75e88affb5bca4a5a0d4781a048d80b,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,e9742ab39935b5d5d2d051403731a5fb6c45872b,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,a773a4d31e9b62024fe464aa6ab027c1216c3178,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,c173504995d57c111424f2a71b279ae010a48671,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,8f7d0bbea22eb647c34165492b9f52f30ed1f621,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,79652636c7e8c845d7f187cd1a069ec32e2f53b3,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,32fbd991d8cb4b01073952203fdf69e5a7c1e15a,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,44f005a4aed827438c8d0038a1185c969e784113,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,a2b1b4df48b81e504a024b8fd24a9cb57ae79e3c,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,4b0e285e9b4886160d200091b5ff72341a8c3288,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,0acf0ce0c4746142fceb5bf04a95fe112c72c4da,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,ad1c3c65a2a7208240fd486f88328431e7b00593,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,4abc7a654ebcb3aa46f220ce86c13e095e2e9f7e,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,3a29a105cab60b95fbdab812d32efaa2ebe13e9c,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,8d7e2cd242f18983ffad7a81109005f2b5d9b11e,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,871b25b54074f4889883c5fc5f1da22f69166c91,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,24ea89db0917628e469ff64881fa0fe7dc65f9a9,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,3a0d51bc63d56281dfb691da4497c5f7f3ea1bcc,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,f15762ed41a2ec0af9b00d743aac6fc3565e2ce8,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,82b7aacd399830c518ffb408c11706420592c78a,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,7ee0efc4eae48ef9ec6e82f330966e050d482e25,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,c6ab8f27039a4c1bec46cb90275f7203f6f00e89,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,d530ee0cc1c2fb029d2fc7e508199bc241e5d58b,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,711b745145dbfc5bc648b171205b9749e790bb78,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,afe1fc85247b9529a9480bba7a784cff0d841ad0,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,69709cf6f60ff3f371fac1df177996a35bb1c789,CITES
0001ad08ea8165c5e5da947a786c48c93b349c1c,5802c6e94dcce9e6720f1130d7ff48120cf8d1e9,CITES
0001d26f53006df9f3daa278d34eea3f1bf0c3d9,614fa861374825084b794deca96375b0229038e9,CITES
0001d26f53006df9f3daa278d34eea3f1bf0c3d9,c605adedadcd82e28409ee069770d38657d4b59e,CITES
0001d26f53006df9f3daa278d34eea3f1bf0c3d9,9b93c7d81fe91dad24070b945065d93c4294b866,CITES
0001d26f53006df9f3daa278d34eea3f1bf0c3d9,2395776d7c5a5ee3beab283185ffec16e898a09d,CITES
0001d26f53006df9f3daa278d34eea3f1bf0c3d9,892bee931deefcb357fe305fa15e60e8ff357e71,CITES
0001d26f53006df9f3daa278d34eea3f1bf0c3d9,edfe546c8faaa2cd8689cf402d9b2bfcfbce1599,CITES
0001d26f53006df9f3daa278d34eea3f1bf0c3d9,80dfb9ab2e08059a02274e1adc7a770794cae8d3,CITES
0001d26f53006df9f3daa278d34eea3f1bf0c3d9,7363cf27b98c11e283696d72e993fd075a7e1810,CITES
0001d26f53006df9f3daa278d34eea3f1bf0c3d9,26b4f95b674095a4a9bc805fb4a13e47c4686118,CITES
0001d26f53006df9f3daa278d34eea3f1bf0c3d9,8b7b5832382decd1b8e16f2131bea24ed0c30187,CITES
0001d26f53006df9f3daa278d34eea3f1bf0c3d9,129225af9892e540db1d3a7213fc385d28a0e789,CITES
0001d26f53006df9f3daa278d34eea3f1bf0c3d9,f7b8eeb1fe7f6727a0d085ee57b01b18a7abf6ad,CITES
0001d26f53006df9f3daa278d34eea3f1bf0c3d9,1d007c30483b8e3dfc818a9d7833460434aa1a97,CITES
0001d26f53006df9f3daa278d34eea3f1bf0c3d9,a644bea7ce19a4c2fc637ed5ddd8de01d2cbb173,CITES
0001d26f53006df9f3daa278d34eea3f1bf0c3d9,07351192fc51eef826f21a28d712b085e909a17a,CITES
0001d26f53006df9f3daa278d34eea3f1bf0c3d9,abb6e689fe806fa82aaa948481f9632a41c4de8a,CITES
0001d26f53006df9f3daa278d34eea3f1bf0c3d9,049b7bd5b7001dcbdbc8ca9c925732f703279c72,CITES
0001d26f53006df9f3daa278d34eea3f1bf0c3d9,73b54ec920d88e67703deb2581c0c96c69642566,CITES
0001d26f53006df9f3daa278d34eea3f1bf0c3d9,43cd0b2a4516a2559c1c6bc197c3fd32f9f9d2c1,CITES
0001d26f53006df9f3daa278d34eea3f1bf0c3d9,9a88df56e67e0a913750d83c38f961497b547c64,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,67562ba5fdd7a0ccfb11161643313629b8847afb,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,a76624b28a461dcead59fda1e0adaa8c1d4d2c31,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,3c4360b8b556cbdf6680cd96a0c95b0b5c99c17a,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,2b477c049be2d741ec061ce925607bac6f5f51ed,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,16dec85458ea45bc0764e7cc7d70441c9f6b4442,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,f2b65797e798cf0ccbfbbe181838bcd1bf69f42e,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,35afe0036f06c3beadcef6dff8c3ba62a4d30654,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,24f98cc1db0bf9fe3228103ec61076da15abb9b6,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,e90406ba56435b693240a6ac5c50a31056d54970,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,da46bd7ac34c0d4711ae7994b47c86ff27340f34,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,2c23de17108ceb5cd48e06183212ae840ad57bb7,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,2483b1f2510b6febd8c819ba50080f8323e39a25,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,3cb0c00728c0d7b7b34e82a95acb4026549d358c,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,41f752cded046a55fd517dc1d4a8716ef37ec30c,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,09d5265deb1f6cc49a1772cd33896a440c7851f9,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,e5af4588468e388ab28dbb708919eba2fbdaccec,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,e3fa000da272b0bce8449027dee1cc16bba8024c,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,5b50a948fe359f7791a631e772655422d1096b29,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,f9f085dcba45024111d9164ccb7c0270d832de82,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,b0d87f62801f57c4a838d00debecab70ad3f1a8f,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,3aa710ce18d6cb156db668bf71a1d1796410056b,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,1359fbc7ef12a7460d25cb2e3f9343c89f662ab7,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,39401b5af7535ead5218c6218ff8e3b9229c5c02,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,d85be85fe0267fb61175c52a1457bdfaccbe1585,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,3c52969bd287f82f7ea1c505c99e8f4f61b74fca,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,375f4332eb87b8b1dca0df8ad723cf16a2bb5056,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,82aba47e0677ddbdd076a2e011ffb93c2567a51d,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,2a63bc338e5f926bd40291010e91fdb19e90a573,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,824d0ea2500f37c891b2188806325e3cd9d6ebdd,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,25ee8c9192617a576520756a0dc59729d7686103,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,55e625ed523c7bb433d459f18a5fc9fedf445398,CITES
0001fac54a20afb03551e0c1aa1806a45fd0e35a,de7ebad20fccc5ae8493d74c4f21659b072fd4fe,CITES
000218c0f6349d5bc5f43ff0fbeeec189b2cf46d,04e4d4bfed8446da96dbd89a18b75739dba45bc4,CITES
000218c0f6349d5bc5f43ff0fbeeec189b2cf46d,ba5a78aac242be3cb62c096296a747bc80b3f7a7,CITES
000218c0f6349d5bc5f43ff0fbeeec189b2cf46d,cdc31860955f8610cc60aa2eb93dab770af7ea3e,CITES
000218c0f6349d5bc5f43ff0fbeeec189b2cf46d,c16e7fe1ef351aa71c905a6c5bafb1814f7baa2a,CITES
000218c0f6349d5bc5f43ff0fbeeec189b2cf46d,d71fa053f7b4d34c115ac9be9cec24bb95c3d1c1,CITES
000218c0f6349d5bc5f43ff0fbeeec189b2cf46d,d978bbb0d05648a4f935e882ce3baf8c9543c90a,CITES
000218c0f6349d5bc5f43ff0fbeeec189b2cf46d,0f45e1c65807ed4b8627715943eaee83c76e5730,CITES
000218c0f6349d5bc5f43ff0fbeeec189b2cf46d,1b5290757b84f032eecb35e8a14b904d4eabfc96,CITES
00022947b3cfd0930608016f43d1633b0f72348c,95b6cdd662156d0b08c5096d5be2689bf51abe82,CITES
00022947b3cfd0930608016f43d1633b0f72348c,4cde3704743b5d145b35b145b015479485f79d92,CITES
00022947b3cfd0930608016f43d1633b0f72348c,35ffc9ebc91151069fe08c616301ad1082c2c7c7,CITES
00022947b3cfd0930608016f43d1633b0f72348c,a9ec526b9d337e073d59192f91f684172951a243,CITES
00022947b3cfd0930608016f43d1633b0f72348c,b55a69a3bebf11b80dbabeabeb517d3171ac74cc,CITES
00022947b3cfd0930608016f43d1633b0f72348c,d071eac73d92337a02027d0665fe650c6be4602d,CITES
00022947b3cfd0930608016f43d1633b0f72348c,92b01904abb26796966ef59562937da3d178e637,CITES
00022947b3cfd0930608016f43d1633b0f72348c,95f17cc2756e7bd549cf56f0be3a53ee4e6022fb,CITES
00022947b3cfd0930608016f43d1633b0f72348c,12a6956ad1bee5f16215524248f13de5aff9abda,CITES
00022947b3cfd0930608016f43d1633b0f72348c,9aac63e0b710a5ac376846a571d0505b76055f4e,CITES
00022947b3cfd0930608016f43d1633b0f72348c,10d7df5b8a10b396d386b66551d5088382eb5add,CITES
00022947b3cfd0930608016f43d1633b0f72348c,eb011a316d5dc35e04b05f68127aee51b29e87f9,CITES
00022947b3cfd0930608016f43d1633b0f72348c,c2b10db103b19b259ba55a79df912332365b572b,CITES
00022947b3cfd0930608016f43d1633b0f72348c,80d28ba2880e3e059684c45a19ba66adb8bcead4,CITES
00022947b3cfd0930608016f43d1633b0f72348c,5f2c37f4f1250cfe0c035342867cf3c14e2cbd2d,CITES
00022947b3cfd0930608016f43d1633b0f72348c,6f028d915ee7d354f9e893bab7f1af3982317a37,CITES
00022947b3cfd0930608016f43d1633b0f72348c,e1e6bdb83c92b5568a08cc06655e3231e644fb81,CITES
00022947b3cfd0930608016f43d1633b0f72348c,5ee62b19df7e6d3717e47f0c80bd1d2830710323,CITES
00022947b3cfd0930608016f43d1633b0f72348c,6440ad4a92d93db36872a85787a1d3c998966d77,CITES
00022947b3cfd0930608016f43d1633b0f72348c,875aa8f75096edf0d6ad4323f1538eea83d744f2,CITES
0002310e00f14707135aadd8ea3748514d812042,d6e956030657f6c7d72a04398d8ee42acbf6c906,CITES
0002310e00f14707135aadd8ea3748514d812042,15296f8a82abb6ec55b2ca0e10d836ffe874bded,CITES
0002310e00f14707135aadd8ea3748514d812042,5aab18b5eb63ccbcb09aa5711f7cc9225c7a529d,CITES
0002310e00f14707135aadd8ea3748514d812042,05e39aa56ee514b3eb1234b2f6c816cdb1e50620,CITES
0002310e00f14707135aadd8ea3748514d812042,a18d616a493c3284be0711d9681b60a8c0740da6,CITES
0002310e00f14707135aadd8ea3748514d812042,cae3df434050bb8ab3fd9bf8f3da52dbc542dac8,CITES
0002310e00f14707135aadd8ea3748514d812042,99e0ff0e857528caec61bd9a7f87fbd2c29f97aa,CITES
0002310e00f14707135aadd8ea3748514d812042,12af29441daf21a948468d05b70c46816afce4c2,CITES
